Vetcove ID,Date,Hospital,Name,Order #,PO Number,Supplier,Manufacturer,Manufacturer Number,Primary Category,Secondary Category,GL Code,Vetcove Item ID,Cost per Dose,Units,Unit Price,Unit Measurement,List Price,Quantity,Total Price,Item Status,Supplier's SKU
497124658,2025-12-18,Animal Care Center + Pet House Suites,"PureVax® Feline Rabies: 0.5ml, 25 Count",2104864334,4503906299,Boehringer Ingelheim,Boehringer Ingelheim,159730,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),433495,12.1912,25.0,304.78,dose,423.3,1,304.78,Completed,159730
414505071,2025-01-23,Animal Care Center + Pet House Suites,Vanguard Rabies (3 Year): 50 x 1 Dose,60109134,VC0JZESO,MWI,Zoetis,10016543,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),169655,2.31,50.0,115.5,dose,217.5,1,115.5,Completed,115259
436861766,2025-04-28,Animal Care Center + Pet House Suites,"Propofolvet Multidose Injection: 20Ml, 5 Count",6633687-0,VC0KAP6G,Penn Vet,Parnell,VINV-PNL1-0331,Pharmaceuticals,Anesthetics,,779407,64.9,1.0,64.9,purchasing unit,,1,64.9,Completed,VED1800
436861772,2025-04-28,Animal Care Center + Pet House Suites,Lactulose Solution: 16oz (10g/15ml),6634125-0,,Penn Vet,Multiple Manufacturers,50383077908,Pharmaceuticals,Laxatives,,80528,0.4625,16.0,7.4,oz,,1,7.4,Completed,PVSLAC16
436512106,2025-04-28,Animal Care Center + Pet House Suites,Catalyst Lyte 4 Clip: 12 Count,5100533781,VC0KAOWW,Idexx,IDEXX,98-11009-02,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,176140,14.25,12.0,171.0,each,181.2,1,171.0,Completed,98-11009-02
439597390,2025-05-08,Animal Care Center + Pet House Suites,TrizEDTA® Aqueous Flush: 16oz,6206291512,VC0KGLJM,Patterson,Dechra,16TZAQW,Pharmaceuticals,Otic Cleansers/Drying Agent,Inventory - Medicine (1331),30642,1.5562,16.0,24.9,oz,,2,49.8,Completed,078324449
439597386,2025-05-08,Animal Care Center + Pet House Suites,Azithromycin Oral Suspension:  30Ml (40Mg/Ml),6206291512,VC0KGLJM,Patterson,Multiple Manufacturers,00093202631,Pharmaceuticals,Antimicrobial Agents,,55413,4.36,1.0,4.36,bottle,,1,4.36,Completed,078939969
439597385,2025-05-08,Animal Care Center + Pet House Suites,"Dental Prophy Paste Cups: Medium Grit, Fruit Flavor, 100 Count",6206291512,VC0KGLJM,Patterson,Dentalaire,DTP00731,Dentistry,Oral Exam and Cleaning,,133935,41.0,1.0,41.0,box,,1,41.0,Completed,078574291
439537231,2025-05-08,Animal Care Center + Pet House Suites,Catalyst Lyte 4 Clip: 12 Count,5101426805,VC0KGLEJ,Idexx,IDEXX,98-11009-02,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,176140,14.25,12.0,171.0,each,181.2,1,171.0,Completed,98-11009-02
438304411,2025-05-05,Animal Care Center + Pet House Suites,"Proin Chewable Tablets: 75mg, 60 Count",6641045-0,VC0KEA2H,Penn Vet,PRN,4942731648,Pharmaceuticals,"Vitamins, Minerals, and Supplements",,82135,0.6188,60.0,37.13,tablet,,1,37.13,Completed,PVS31548
438304412,2025-05-05,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 160mg, 4 Count",6641045-0,VC0KEA2H,Penn Vet,Multiple Manufacturers,86136010435,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596816,5.5725,4.0,22.29,tablet,,1,22.29,Completed,ZYV2030
438294244,2025-05-05,Animal Care Center + Pet House Suites,Catalyst Total T4 Test: 12 Count,5101151873,VC0KE8WH,Idexx,IDEXX,99-0001000,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175878,25.95,12.0,311.4,test,330.0,1,311.4,Completed,99-0001000
438294243,2025-05-05,Animal Care Center + Pet House Suites,ProCyte Dx Stain Pack: Each,5101151873,VC0KE8WH,Idexx,IDEXX,98-71001-00,Diagnostics Laboratory,Hematology and Coagulation Tests,,175778,162.5,1.0,162.5,kit,172.45,1,162.5,Completed,98-71001-00
438556636,2025-05-05,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6206256656,VC0KEAZB,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,1,118.25,Completed,078926163
438556634,2025-05-05,Animal Care Center + Pet House Suites,"Simparica TRIO Chewable Tablets: Teal/Blue, 22.1-44.0lb, 5 x 6 Dose",6206256656,VC0KEAZB,Patterson,Zoetis,10022681,Parasiticides,Heartworm Parasiticides,Inventory - Medicine (1331),371219,33.83,30.0,1014.9,tablet,,1,1014.9,Completed,078945513
438556633,2025-05-05,Animal Care Center + Pet House Suites,"Revolution Plus for Cats: Orange (5.6-11lbs), 5 x 6 Doses",6206256656,VC0KEAZB,Patterson,Zoetis,10020414,Parasiticides,External/Heartworm,Inventory - Medicine (1331),286820,12.795,30.0,383.85,dose,,1,383.85,Completed,078949670
418653452,2025-02-10,Animal Care Center + Pet House Suites,Vanguard crLyme:  25 x 1 Dose,6205850680,VC0J82EE,Patterson,Zoetis,10012878,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),170181,15.43,25.0,385.75,dose,,2,771.5,Completed,078925876
418653453,2025-02-10,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6205850680,VC0J82EE,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,2,236.5,Completed,078926163
418653451,2025-02-10,Animal Care Center + Pet House Suites,"Nutramax Denamarin for Dogs, 225mg, 30ct Chewable Tablets",6205850680,VC0J82EE,Patterson,Nutramax,DENAMCHW30,Nutraceuticals,S-Adenosyl,,188237,0.9563,30.0,28.69,tablet,,1,28.69,Completed,078678253
448960984,2025-06-12,Animal Care Center + Pet House Suites,"Cytopoint: 20mg (10.1-20lb), 5 Vials",GKL6821,VC0KY99I,Covetrus,Zoetis,10016044,Pharmaceuticals,Dermatologic Preparations,,379412,40.47,5.0,202.35,vial,206.5,1,202.35,Completed,069196
448960734,2025-06-12,Animal Care Center + Pet House Suites,SNAP 4Dx Plus Test: 30 Tests,5104385719,VC0KY98P,Idexx,IDEXX,99-0011516,Diagnostics Laboratory,Analyzers: Hematology,,517979,23.2,30.0,696.0,test,799.5,1,696.0,Completed,99-0011516
495179105,2025-12-11,Animal Care Center + Pet House Suites,Vcheck Calibration Set: Each,GSB7703,VC0NN2WX,Covetrus,Bionote,VC7404CA,Diagnostics Laboratory,Reagents/Accessories-Chemistry,General Supplies - Medical (5300),581847,39.72,1.0,39.72,kit,39.95,1,39.72,Completed,080945
422321616,2025-02-27,Animal Care Center + Pet House Suites,Prescription Diet Feline c/d Multicare Stress Urinary Care with Chicken: 4lbs,GGX3960,VC0JGR2Q,Covetrus,Hill's Pet Nutrition,603930,Foods,"Diets, Therapeutic",,286978,6.7575,4.0,27.03,lb,27.03,1,27.03,Completed,067998
412794434,2025-01-20,Animal Care Center + Pet House Suites,"Gentamicin Sulfate with Betamethasone Valerate: USP, 120ml",GFY8525,VC0IXGAF,Covetrus,Covetrus,VINB-0G53-4702,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),542908,0.0418,120.0,5.02,ml,7.36,1,5.02,Completed,077516
420707557,2025-02-20,Animal Care Center + Pet House Suites,"iM3 Dental Mat: 11.8"" x 15.7""",6205896435,VC0JDGH4,Patterson,IM3,M1001,Facility Supplies,General Supplies,Minor Office Equipment (6501),263924,33.77,1.0,33.77,purchasing unit,,1,33.77,Completed,078933315
420707559,2025-02-20,Animal Care Center + Pet House Suites,Cerenia Injectable Solution: 20ml,6205896435,VC0JDGH4,Patterson,Zoetis,10021317,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),298503,9.586,20.0,191.72,ml,,1,191.72,Completed,078947199
422313401,2025-02-26,Animal Care Center + Pet House Suites,SediVue V70i Cartridges: 50 Count,5095287473,Auto Replenishment Order,Idexx,IDEXX,98-0005077-01,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,283438,0.0,50.0,0.0,each,,2,0.0,Completed,98-0005077-01
422313400,2025-02-26,Animal Care Center + Pet House Suites,SediVue Pipette Tips: 96 Count,5095287473,Auto Replenishment Order,Idexx,IDEXX,98-0035203-00,Diagnostics Laboratory,Analyzers: Chemistry,,187800,0.0,96.0,0.0,pipette ,,1,0.0,Completed,98-0035203-00
422321615,2025-02-27,Animal Care Center + Pet House Suites,"Injection Adapter Plug: Luer Lock, 10 Count",GGX3960,VC0JGR2Q,Covetrus,Covetrus,14937,Administration and Transfusion,IV Catheters and Plugs,,357547,0.399,10.0,3.99,injection plugs,4.31,5,19.95,Completed,070270
421623893,2025-02-24,Animal Care Center + Pet House Suites,Metacam® Oral Suspension: 15ml (0.5mg/ml),2103804098,4503639168,Boehringer Ingelheim,Boehringer Ingelheim,138776,Pharmaceuticals,Antiinflammatories,,192395,1.2473,15.0,18.71,ml,23.39,1,18.71,Completed,138776
421623719,2025-02-24,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 7.5cm, Each",6205908308,VC0JEQXZ,Patterson,Genia,306450,Wound Care and White Goods,Elizabethan and Recovery Collars,,443064,5.3,1.0,5.3,collar,,1,5.3,Completed,078942285
421623717,2025-02-24,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 12.5cm, Each",6205908308,VC0JEQXZ,Patterson,Genia,306454,Wound Care and White Goods,Elizabethan and Recovery Collars,,443058,6.64,1.0,6.64,collar,,2,13.28,Completed,078942393
421623716,2025-02-24,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 10cm, Each",6205908308,VC0JEQXZ,Patterson,Genia,306452,Wound Care and White Goods,Elizabethan and Recovery Collars,,443057,5.9,1.0,5.9,collar,,2,11.8,Completed,078942392
421315493,2025-02-24,Animal Care Center + Pet House Suites,Prescription Diet Feline i/d Digestive Care with Chicken: 4lb,GGV1934,VC0JEQWJ,Covetrus,Hill's Pet Nutrition,4629,Foods,"Diets, Therapeutic",,86228,6.08,4.0,24.32,lb,24.32,1,24.32,Completed,040556
421315458,2025-02-24,Animal Care Center + Pet House Suites,Fecal Specimen Collection Container: 30mL,5095088936,VC0JEQVU,Idexx,IDEXX,98-12245-00,Diagnostics Laboratory,Fecal Tests,,175922,0.0,1.0,0.0,tube,,50,0.0,Completed,98-12245-00
421315457,2025-02-24,Animal Care Center + Pet House Suites,IDEXX UA Strips,5095088936,VC0JEQVU,Idexx,IDEXX,98-08804-01,Diagnostics Laboratory,"Test Strips, Readers, pH Paper",,824973,120.0,1.0,120.0,purchasing unit,127.0,1,120.0,Completed,98-08804-01
455921952,2025-07-03,Animal Care Center + Pet House Suites,"Revolution Plus for Cats: Orange (5.6-11lbs), 5 x 6 Doses",6206718811,VC0LADQH,Patterson,Zoetis,10020414,Parasiticides,External/Heartworm,Inventory - Medicine (1331),286820,12.795,30.0,383.85,dose,,1,383.85,Completed,078949670
455921970,2025-07-03,Animal Care Center + Pet House Suites,Dee Veterinary Clear Cuffed Endotracheal Tube: 10.5mm,6206718811,VC0LADQH,Patterson,Dee Veterinary Products,5105,Anesthesia,Endo tubes Laryngoscopes,,193373,9.71,1.0,9.71,purchasing unit,,2,19.42,Completed,078698632
455921967,2025-07-03,Animal Care Center + Pet House Suites,"Standard Stretch Gauze Bandage Roll: Non-Sterile, 2"" x 4.1 yds, 12 Count",6206718811,VC0LADQH,Patterson,Multiple Manufacturers,602,Wound Care and White Goods,Gauze Bandage,,845963,0.1283,12.0,1.54,rolls,,2,3.08,Completed,078938581
455921940,2025-07-03,Animal Care Center + Pet House Suites,TrizEDTA® Aqueous Flush: 16oz,6206718811,VC0LADQH,Patterson,Dechra,16TZAQW,Pharmaceuticals,Otic Cleansers/Drying Agent,Inventory - Medicine (1331),30642,1.5562,16.0,24.9,oz,,2,49.8,Completed,078324449
455921931,2025-07-03,Animal Care Center + Pet House Suites,D-256 Cleansing Solution: Gallon,6206718811,VC0LADQH,Patterson,Vedco,D256GALS,Facility Supplies,Premise Disinfectants,,7919,35.65,1.0,35.65,gal,,3,106.95,Completed,078684104
456399980,2025-07-07,Animal Care Center + Pet House Suites,Catalyst SDMA Test: 12 Count,5106436635,VC0LBLCU,Idexx,IDEXX,99-0014065,Diagnostics Laboratory,Analyzers: Chemistry,,535576,7.99,12.0,95.88,test,330.0,1,95.88,Completed,99-0014065
456399979,2025-07-07,Animal Care Center + Pet House Suites,Catalyst Chem 17 Clip: 12 Count,5106436635,VC0LBLCU,Idexx,IDEXX,98-11003-02,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,176103,52.5,12.0,630.0,each,667.8,1,630.0,Completed,98-11003-02
420963670,2025-02-20,Animal Care Center + Pet House Suites,E3 Waterless Argan Shampoo: 32oz,60524444,VC0JDGGV,MWI,Elite Pharmaceuticals,130032,Grooming,Shampoos and Conditioners,,220416,0.2759,32.0,8.83,oz,12.4,1,8.83,Completed,056606
420963669,2025-02-20,Animal Care Center + Pet House Suites,"Proin Chewable Tablets: 50mg, 60 Count",60524444,VC0JDGGV,MWI,PRN,30030748,Pharmaceuticals,"Vitamins, Minerals, and Supplements",,20547,0.4653,60.0,27.92,tablet,27.92,1,27.92,Completed,013339
420963668,2025-02-20,Animal Care Center + Pet House Suites,"Monoject Needle with Plastic Hub: 22g x 3/4"", Epoxy Insert, 100 Count",60524444,VC0JDGGV,MWI,Cardinal Health,8881250248,Administration and Transfusion,Syringes and Needles,,191922,0.0776,100.0,7.76,each,10.84,4,31.04,Completed,028562
420963666,2025-02-20,Animal Care Center + Pet House Suites,Azithromycin Oral Suspension:  30Ml (40Mg/Ml),60524444,VC0JDGGV,MWI,Multiple Manufacturers,00093202631,Pharmaceuticals,Antimicrobial Agents,,55413,6.58,1.0,6.58,bottle,4.15,1,6.58,Completed,065734
420705562,2025-02-20,Animal Care Center + Pet House Suites,Catalyst Chem 10 Clip: 12 Count,5094804188,VC0JDGGS,Idexx,IDEXX,98-11005-01,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175982,35.8,12.0,429.6,each,455.4,1,429.6,Completed,98-11005-01
421623714,2025-02-24,Animal Care Center + Pet House Suites,"Claro Otic Solution: 1 ml, 1 x 10 Count",6205908308,VC0JEQXZ,Patterson,Elanco,90209438,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),156413,18.94,10.0,189.4,tube,,1,189.4,Completed,078950712
421316912,2025-02-24,Animal Care Center + Pet House Suites,"Proin Chewable Tablets: 75mg, 60 Count",6567717-0,VC0JEQYB,Penn Vet,PRN,4942731648,Pharmaceuticals,"Vitamins, Minerals, and Supplements",,82135,0.6188,60.0,37.13,tablet,,1,37.13,Completed,PVS31548
421316911,2025-02-24,Animal Care Center + Pet House Suites,"Carprofen Chewable Tablets: 75mg, 180 Count",6567717-0,VC0JEQYB,Penn Vet,Multiple Manufacturers,21306855,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),509260,0.2919,180.0,52.54,tablet,,1,52.54,Completed,ZYV3030
421316909,2025-02-24,Animal Care Center + Pet House Suites,"Clindamycin Hcl Capsules: 300Mg, 100 Count",6567717-0,VC0JEQYB,Penn Vet,Multiple Manufacturers,65862018601,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),55469,0.1023,100.0,10.23,capsule,,1,10.23,Completed,PVS1992
421316908,2025-02-24,Animal Care Center + Pet House Suites,Nutramax Proviable Fiber Supplement for Cats and Dogs Powder: 200g,6567717-0,VC0JEQYB,Penn Vet,Nutramax,3000316,Nutraceuticals,Probiotics,,731143,0.1299,200.0,25.99,g,,2,51.98,Completed,NMX1595
421315494,2025-02-24,Animal Care Center + Pet House Suites,"Librela Solution 1mL vial: 10mg/mL (22.2-44.1 lb), 6 count",GGV1934,VC0JEQWJ,Covetrus,Zoetis,10022807,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),605234,226.8,1.0,226.8,box,238.1,1,226.8,Completed,082622
412794438,2025-01-20,Animal Care Center + Pet House Suites,"Apoquel Tablets: 16mg, 100 Count",GFY8525,VC0IXGAF,Covetrus,Zoetis,10021176,Pharmaceuticals,Immunosuppressants,,142871,1.8522,100.0,185.22,tablet,192.75,2,370.44,Completed,069194
412794433,2025-01-20,Animal Care Center + Pet House Suites,"Amoxicillin and Clavulanate Potassium Tablets: 250mg, 210 Count",GFY8525,VC0IXGAF,Covetrus,Multiple Manufacturers,CRO2221,Pharmaceuticals,Antibiotics,,474804,0.9836,210.0,206.56,tablet,212.76,1,206.56,Completed,074300
424083615,2025-03-06,Animal Care Center + Pet House Suites,"Gabapentin Oral Oil Suspension: 100 mg/ml, 60 ml",WO03030719,VC0JK6DJ,Wedgewood Pharmacy,Wedgewood Pharmacy,GABAPESUS0062VC,Pharmaceuticals,Compounded Medication,,788830,58.05,1.0,58.05,purchasing unit,67.75,1,58.05,Completed,GABAPESUS0062VC
425069778,2025-03-10,Animal Care Center + Pet House Suites,"Natural Plastic Bottle Cylinder: Flip Top, 16oz",60778613,VC0JLA7G,MWI,Viapac,PL-CF-016-12,Facility Supplies,"Bags, Bottles and Jars",,562004,0.605,16.0,9.68,oz,12.17,2,19.36,Completed,119377
459805678,2025-07-17,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6206825828,VC0LH7YC,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,1,118.25,Completed,078926163
459805674,2025-07-17,Animal Care Center + Pet House Suites,"PPVD Veterinary EN Savory Selects Feline: Chicken  Formula, 5.5oz, 24 Count",6206825828,VC0LH7YC,Patterson,Nestle Purina,38100192448,Foods,"Diets, Therapeutic",,447045,2.1192,24.0,50.86,each,,1,50.86,Completed,078944395
424710386,2025-03-10,Animal Care Center + Pet House Suites,"Cuffed PVC Endotracheal Tube: Sterile, Clear, 4mm x 210mm, 1 Each",6205968343,VC0JLEZR,Patterson,Multiple Manufacturers,4240,Anesthesia,Endo tubes Laryngoscopes,General Supplies - Medical (5300),133872,3.27,1.0,3.27,tube,,5,16.35,Completed,078318473
424679114,2025-03-10,Animal Care Center + Pet House Suites,ProHeart 12: 10ml,6205967504,VC0JLA9Q,Patterson,Zoetis,10020256,Parasiticides,Heartworm Parasiticides,Inventory - Medicine (1331),303927,456.11,1.0,456.11,bottle,,1,456.11,Completed,078937039
443783223,2025-05-22,Animal Care Center + Pet House Suites,"Pill Vial Reversible Cap: Green, 20 Dram, 270 Count",6661688-3,VC0KNUB5,Penn Vet,Five Star Supplies,CLA28020,Facility Supplies,Prescription Vials,,163985,0.2307,270.0,62.29,Vials,,1,62.29,Completed,BTLDRAMG20REV
451623504,2025-06-19,Animal Care Center + Pet House Suites,"VetPack Monoject Needle with Plastic Hub (Rigid): 22g x 3/4"", A, Aluminum Insert, 100 Count",62340646,VC0L2XAR,MWI,Medtronic,8881251865,Administration and Transfusion,Syringes and Needles,,192811,0.1,100.0,10.0,needle,11.71,4,40.0,Completed,001218
451623503,2025-06-19,Animal Care Center + Pet House Suites,Meloxicam Oral Suspension for Dogs: 10ml (1.5mg/ml),62340646,VC0L2XAR,MWI,Ceva,C53110S,Pharmaceuticals,Antiinflammatories,,194265,1.217,10.0,12.17,ml,11.9,1,12.17,Completed,501086
451594868,2025-06-19,Animal Care Center + Pet House Suites,"Carprofen Chewable Tablets: 75mg, 180 Count",6691311-0,VC0L2XDR,Penn Vet,Multiple Manufacturers,21306855,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),509260,0.2919,180.0,52.54,tablet,,1,52.54,Completed,ZYV3030
451594866,2025-06-19,Animal Care Center + Pet House Suites,"Methimazole Tablets: 5Mg, 100 Count",6691311-0,VC0L2XDR,Penn Vet,Multiple Manufacturers,49884064001,Pharmaceuticals,Hormones and Analogs,Inventory - Medicine (1331),57475,0.0389,100.0,3.89,tablet,,1,3.89,Completed,PVS19210
435240137,2025-04-21,Animal Care Center + Pet House Suites,"Apoquel Tablets: 16mg, 100 Count",1020136074,VC0K78GC,Zoetis,Zoetis,10021176,Pharmaceuticals,Immunosuppressants,,142871,1.8522,100.0,185.22,tablet,189.0,1,185.22,Completed,10009492
441355202,2025-05-15,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 24mg, 4 Count",6206343932,VC0KK5IF,Patterson,Multiple Manufacturers,86117002817,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596819,2.5925,4.0,10.37,tablet,,1,10.37,Completed,078949958
443278077,2025-05-22,Animal Care Center + Pet House Suites,"Pill Vial Child Resistant Cap: Blue, 8.5 Dram, 355 Count",GJZ5297,VC0KNU9X,Covetrus,Covetrus,610167,Facility Supplies,Prescription Vials,,6753,0.1568,355.0,55.65,Vials,57.88,1,55.65,Completed,038959
473869489,2025-09-15,Animal Care Center + Pet House Suites,"Cuffed PVC Endotracheal Tube: Sterile, Clear, 10mm x 340mm, 1 Each",6207302900,VC0MC2GM,Patterson,Multiple Manufacturers,4300,Anesthesia,Endo tubes Laryngoscopes,,133870,1.58,1.0,1.58,purchasing unit,,2,3.16,Completed,078790320
473869487,2025-09-15,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 30 cm, Each",6207302900,VC0MC2GM,Patterson,Genia,306462,Wound Care and White Goods,Elizabethan and Recovery Collars,,853774,15.52,1.0,15.52,purchasing unit,,1,15.52,Completed,078942397
476717181,2025-09-25,Animal Care Center + Pet House Suites,"Ketoconazole/Enrofloxacin/Triamcinolone 2%/0.23%/0.1% (K-E-T) in Anhydrous Lanolin EZ Dose Ear Pack Purple Cap: Multi, 3 ml",WO03228979,,Wedgewood Pharmacy,Wedgewood Pharmacy,,Pharmaceuticals,Compounded Medication,Inventory - Medicine (1331),479398,3.6,3.0,10.8,ml,21.75,10,108.0,Completed,ENRKETOTI091VC
477551987,2025-09-29,Animal Care Center + Pet House Suites,"Simparica TRIO Chewable Tablets: Brown, 88.1-132.0lb, 5 x 6 Dose",6207425035,VC0MJY59,Patterson,Zoetis,10022683,Parasiticides,Heartworm Parasiticides,Inventory Asset - Preventatives (1335),371221,35.2933,30.0,1058.8,tablet,,1,1058.8,Completed,078945515
477551986,2025-09-29,Animal Care Center + Pet House Suites,"Claro Otic Solution: 1 ml, 1 x 10 Count",6207425035,VC0MJY59,Patterson,Elanco,90209438,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),156413,18.94,10.0,189.4,tube,,1,189.4,Completed,078950712
